date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:21:29	2257/2257	---M--	200	added ('OK')	application/javascript	etag:%223e60fa8-8d1-544aca6429b80%22	http://thememakker.com/swift/hospital/assets/js/pages/inbox/inbox.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/js/pages/inbox/inbox.js	(from http://thememakker.com/swift/hospital/mail-inbox.html)
19:22:03	176774/176774	---M--	200	added ('OK')	image/jpeg	etag:%223e60f7b-2b286-5485a7d89e980%22	http://thememakker.com/swift/hospital/assets/images/puppy-1.jpg	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/images/puppy-1.jpg	(from http://thememakker.com/swift/hospital/profile.html)
19:22:05	752620/752620	---M--	200	added ('OK')	image/jpeg	etag:%223e60f7a-b7bec-5485a9b75d300%22	http://thememakker.com/swift/hospital/assets/images/profile-bg.jpg	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/images/profile-bg.jpg	(from http://thememakker.com/swift/hospital/assets/css/main.css)
19:22:05	7131/7131	---M--	200	added ('OK')	text/css	etag:%223e60f62-1bdb-548561bc78080%22	http://thememakker.com/swift/hospital/assets/css/login.css	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/css/login.css	(from http://thememakker.com/swift/hospital/sign-in.html)
19:22:07	3051/3051	---M--	200	added ('OK')	text/css	etag:%223e60feb-beb-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	(from http://thememakker.com/swift/hospital/book-appointment.html)
19:22:09	14647/14647	---M--	200	added ('OK')	text/css	etag:%223e80ab8-3937-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/waitme/waitMe.css	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/waitme/waitMe.css	(from http://thememakker.com/swift/hospital/book-appointment.html)
19:22:11	202851/202851	---M--	200	added ('OK')	image/jpeg	etag:%223e60f7c-31863-5485a81b60700%22	http://thememakker.com/swift/hospital/assets/images/puppy-2.jpg	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/images/puppy-2.jpg	(from http://thememakker.com/swift/hospital/profile.html)
19:22:11	203880/203880	---M--	200	added ('OK')	image/jpeg	etag:%223e60f7d-31c68-5485a83f9dc80%22	http://thememakker.com/swift/hospital/assets/images/puppy-3.jpg	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/images/puppy-3.jpg	(from http://thememakker.com/swift/hospital/profile.html)
19:22:11	7096/7096	---M--	200	added ('OK')	text/css	etag:%223e60ff9-1bb8-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/bootstrap-select/css/bootstrap-select.css	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/bootstrap-select/css/bootstrap-select.css	(from http://thememakker.com/swift/hospital/book-appointment.html)
19:22:13	6940/6940	---M--	200	added ('OK')	application/javascript	etag:%223e60fc7-1b1c-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/autosize/autosize.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/autosize/autosize.js	(from http://thememakker.com/swift/hospital/book-appointment.html)
19:22:17	569/569	---M--	200	added ('OK')	application/javascript	etag:%223e60fa3-239-5414592808b80%22	http://thememakker.com/swift/hospital/assets/js/pages/forms/basic-form-elements.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/js/pages/forms/basic-form-elements.js	(from http://thememakker.com/swift/hospital/book-appointment.html)
19:22:19	333/333	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Sep%202017%2013:53:47%20GMT	http://thememakker.com/swift/hospital/3	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/3.60.delayed	(from http://thememakker.com/swift/hospital/doctors.html)
19:22:21	12587/12587	---M--	200	added ('OK')	text/css	etag:%223e8085e-312b-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/dropzone/dropzone.css	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/dropzone/dropzone.css	(from http://thememakker.com/swift/hospital/add-doctor.html)
19:22:24	50239/50239	---M--	200	added ('OK')	application/javascript	etag:%223e60ff3-c43f-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	(from http://thememakker.com/swift/hospital/book-appointment.html)
19:22:33	139009/139009	---M--	200	added ('OK')	application/javascript	etag:%223e809d2-21f01-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/momentjs/moment.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/momentjs/moment.js	(from http://thememakker.com/swift/hospital/book-appointment.html)
19:22:34	64400/64400	---M--	200	added ('OK')	application/javascript	etag:%223e8085f-fb90-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/dropzone/dropzone.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/dropzone/dropzone.js	(from http://thememakker.com/swift/hospital/add-doctor.html)
19:22:36	68526/68526	---M--	200	added ('OK')	image/jpeg	etag:%223e60f6f-10bae-54136c45caa80%22	http://thememakker.com/swift/hospital/assets/images/image-1.jpg	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/images/image-1.jpg	(from http://thememakker.com/swift/hospital/patient-profile.html)
19:22:38	52945/52945	---M--	200	added ('OK')	application/javascript	etag:%223e60f57-ced1-54f33fd1cc200%22	http://thememakker.com/swift/hospital/assets/bundles/flotchartsscripts.bundle.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/bundles/flotchartsscripts.bundle.js	(from http://thememakker.com/swift/hospital/patient-profile.html)
19:22:38	20831/20831	---M--	200	added ('OK')	image/jpeg	etag:%223e60f71-515f-54136c45caa80%22	http://thememakker.com/swift/hospital/assets/images/logo-placeholder.jpg	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/images/logo-placeholder.jpg	(from http://thememakker.com/swift/hospital/patient-invoice.html)
19:22:39	31374/31374	---M--	200	added ('OK')	application/javascript	etag:%223e60f96-7a8e-54e9bb69a0d80%22	http://thememakker.com/swift/hospital/assets/js/pages/charts/flot.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/js/pages/charts/flot.js	(from http://thememakker.com/swift/hospital/patient-profile.html)
19:22:39	7700/7700	---M--	200	added ('OK')	application/javascript	etag:%223e80ab9-1e14-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/waitme/waitMe.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/waitme/waitMe.js	(from http://thememakker.com/swift/hospital/reports.html)
19:22:39	3761/3761	---M--	200	added ('OK')	application/javascript	etag:%223e808ee-eb1-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/jquery-countto/jquery.countTo.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/jquery-countto/jquery.countTo.js	(from http://thememakker.com/swift/hospital/reports.html)
19:22:39	1048/1048	---M--	200	added ('OK')	application/javascript	etag:%223e60fbc-418-5414592808b80%22	http://thememakker.com/swift/hospital/assets/js/pages/widgets/infobox/infobox-1.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/js/pages/widgets/infobox/infobox-1.js	(from http://thememakker.com/swift/hospital/reports.html)
19:22:40	534/534	---M--	200	added ('OK')	application/javascript	etag:%223e60f91-216-54e9bb1d55980%22	http://thememakker.com/swift/hospital/assets/js/pages/cards/basic.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/js/pages/cards/basic.js	(from http://thememakker.com/swift/hospital/reports.html)
19:22:41	636/636	---M--	200	added ('OK')	text/css	etag:%223e8097e-27c-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/jvectormap/jquery-jvectormap-1.2.2.css	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/jvectormap/jquery-jvectormap-1.2.2.css	(from http://thememakker.com/swift/hospital/widgets.html)
19:22:44	33323/33323	---M--	200	added ('OK')	application/javascript	etag:%223e8097f-822b-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/jvectormap/jquery-jvectormap-1.2.2.min.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/jvectormap/jquery-jvectormap-1.2.2.min.js	(from http://thememakker.com/swift/hospital/widgets.html)
19:22:46	1914/1914	---M--	200	added ('OK')	application/javascript	etag:%223e60fac-77a-54e9bbfc7e800%22	http://thememakker.com/swift/hospital/assets/js/pages/maps/jvectormap.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/js/pages/maps/jvectormap.js	(from http://thememakker.com/swift/hospital/widgets.html)
19:22:48	563/563	---M--	200	added ('OK')	application/javascript	etag:%223e60fb3-233-5414592808b80%22	http://thememakker.com/swift/hospital/assets/js/pages/ui/animations.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/js/pages/ui/animations.js	(from http://thememakker.com/swift/hospital/animations.html)
19:22:49	22879/22879	---M--	200	added ('OK')	text/css	etag:%223e809f6-595f-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/sweetalert/sweetalert.css	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/sweetalert/sweetalert.css	(from http://thememakker.com/swift/hospital/dialogs.html)
19:22:51	11649/11649	---M--	200	added ('OK')	application/javascript	etag:%223e60ff5-2d81-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/bootstrap-notify/bootstrap-notify.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/bootstrap-notify/bootstrap-notify.js	(from http://thememakker.com/swift/hospital/breadcrumbs.html)
19:22:54	3859/3859	---M--	200	added ('OK')	application/javascript	etag:%223e60fb4-f13-5414592808b80%22	http://thememakker.com/swift/hospital/assets/js/pages/ui/dialogs.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/js/pages/ui/dialogs.js	(from http://thememakker.com/swift/hospital/dialogs.html)
19:22:55	16977/16977	---M--	200	added ('OK')	application/javascript	etag:%223e809f7-4251-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/sweetalert/sweetalert.min.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/sweetalert/sweetalert.min.js	(from http://thememakker.com/swift/hospital/dialogs.html)
19:22:57	268/268	---M--	200	added ('OK')	application/javascript	etag:%223e60fb5-10c-5414592808b80%22	http://thememakker.com/swift/hospital/assets/js/pages/ui/modals.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/js/pages/ui/modals.js	(from http://thememakker.com/swift/hospital/modals.html)
19:23:01	2161/2161	---M--	200	added ('OK')	application/javascript	etag:%223e60fb6-871-5414592808b80%22	http://thememakker.com/swift/hospital/assets/js/pages/ui/notifications.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/js/pages/ui/notifications.js	(from http://thememakker.com/swift/hospital/notifications.html)
19:23:01	3428/3428	---M--	200	added ('OK')	text/css	etag:%223e808d8-d64-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/ion-rangeslider/css/ion.rangeSlider.css	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/ion-rangeslider/css/ion.rangeSlider.css	(from http://thememakker.com/swift/hospital/range-sliders.html)
19:23:03	2206/2206	---M--	200	added ('OK')	text/css	etag:%223e808d9-89e-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/ion-rangeslider/css/ion.rangeSlider.skinFlat.css	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/ion-rangeslider/css/ion.rangeSlider.skinFlat.css	(from http://thememakker.com/swift/hospital/range-sliders.html)
19:23:04	144313/144313	---M--	200	added ('OK')	application/javascript	etag:%223e80980-233b9-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	(from http://thememakker.com/swift/hospital/widgets.html)
19:23:06	1847/1847	---M--	200	added ('OK')	application/javascript	etag:%223e60fb7-737-5414592808b80%22	http://thememakker.com/swift/hospital/assets/js/pages/ui/range-sliders.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/js/pages/ui/range-sliders.js	(from http://thememakker.com/swift/hospital/range-sliders.html)
19:23:06	353/353	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Sep%202017%2013:54:35%20GMT	http://thememakker.com/plugins/nestable/jquery-nestable.css	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/plugins/nestable/jquery-nestable.7b.delayed	(from http://thememakker.com/swift/hospital/sortable-nestable.html)
19:23:09	279/279	---M--	200	added ('OK')	application/javascript	etag:%223e60fb8-117-5414592808b80%22	http://thememakker.com/swift/hospital/assets/js/pages/ui/sortable-nestable.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/js/pages/ui/sortable-nestable.js	(from http://thememakker.com/swift/hospital/sortable-nestable.html)
19:23:12	168/168	---M--	200	added ('OK')	application/javascript	etag:%223e60fb9-a8-5414592808b80%22	http://thememakker.com/swift/hospital/assets/js/pages/ui/tooltips-popovers.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/js/pages/ui/tooltips-popovers.js	(from http://thememakker.com/swift/hospital/tooltips-popovers.html)
19:23:12	17600/17600	---M--	200	added ('OK')	application/javascript	etag:%223e809e2-44c0-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/nestable/jquery.nestable.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/nestable/jquery.nestable.js	(from http://thememakker.com/swift/hospital/sortable-nestable.html)
19:23:17	80317/80317	---M--	200	added ('OK')	application/javascript	etag:%223e808e5-139bd-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/ion-rangeslider/js/ion.rangeSlider.js	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/ion-rangeslider/js/ion.rangeSlider.js	(from http://thememakker.com/swift/hospital/range-sliders.html)
19:23:21	41184/41184	---M--	200	added ('OK')	image/jpeg	etag:%223e60f6e-a0e0-547c9507e3400%22	http://thememakker.com/swift/hospital/assets/images/bg-1.jpg	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/images/bg-1.jpg	(from http://thememakker.com/swift/hospital/assets/css/login.css)
19:23:21	224103/224103	---M--	200	added ('OK')	image/jpeg	etag:%223e60f6d-36b67-545561e18d080%22	http://thememakker.com/swift/hospital/assets/images/animation-bg.jpg	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/images/animation-bg.jpg	(from http://thememakker.com/swift/hospital/animations.html)
19:23:21	304/304	---M--	200	added ('OK')	image/png	etag:%223e808e0-130-5414a2eac9180%22	http://thememakker.com/swift/hospital/assets/plugins/ion-rangeslider/img/sprite-skin-flat.png	/storage/emulated/0/HTTrack/Websites/swift%20hospital/thememakker.com/swift/hospital/assets/plugins/ion-rangeslider/img/sprite-skin-flat.png	(from http://thememakker.com/swift/hospital/assets/plugins/ion-rangeslider/css/ion.rangeSlider.skinFlat.css)
